market_id,asset,duration_minutes,second_entered,entry_price,direction,second_exited,exit_price,actual_result,pnl,outcome,hour
0x77ae29248a1f90baf565dd4972f7ff2eb7449753bb8fb577137f39f8768e651b,xrp,5,22,0.45,Up,300,1.0,Up,0.539,win,10
0x86392a13783f00aeed9cb90fffeec5f44e38d47d71ed08f37e815022f5030306,eth,5,15,0.45,Up,300,0.0,Down,-0.45,loss,10
0xbcdce1edf208485d83562af48bcbc195e6bfd59464b90b20e597400c21957161,xrp,5,5,0.45,Up,300,0.0,Down,-0.45,loss,11
0x29873d31a079e861566045d832dd8fad5aba4e45ba67b017f609e45f3e0c6ac1,eth,5,7,0.45,Up,300,0.0,Down,-0.45,loss,11
0x5f40ed4868dced161856a164c224580c6b2c979677bb03c961c784c877abf508,sol,15,9,0.45,Up,900,0.0,Down,-0.45,loss,11
0xe76da292ad3697ca7e3dc3c9d44715b3a35aad9ea268da243a9de3783ad77fb7,xrp,15,12,0.43,Up,900,0.0,Down,-0.43,loss,11
0x5ea3427e1453976182f43e0db14a6b30d83e8456a94b2a69d4d1627972ea0e57,eth,5,20,0.41,Up,300,0.0,Down,-0.41,loss,11
0x8a3d7c8d127e4f66843eee9d23c14aebe44d86c919af1d9300e8c5863234fb9b,xrp,5,1,0.43,Down,300,1.0,Down,0.5586,win,11
0xa6307cc8523341ab424de2c044a3755417a282e86c4845a1ad7586d0e9a852e3,btc,5,1,0.44,Down,300,1.0,Down,0.5488,win,11
0xade7e94e64d42521ff5b2b7d94b9e8cc0f31aaf1596c55dc6dd90b773ab7b24a,btc,5,1,0.45,Down,300,1.0,Down,0.539,win,11
0x994a4d1509c2c3eb5376c6f12f99611a4ee13467f5a0b72f5b2e5b84dc1e9f51,btc,5,1,0.36,Down,300,0.0,Up,-0.36,loss,11
0x6da38ceaab993dc60b2465418d4b611043c74ab5463055687b1d29da40f79871,xrp,15,2,0.42,Down,900,0.0,Up,-0.42,loss,11
0xf0e5a2d7f700165f455b12ac5b6b91fe57509ca279788e7286a9119c28e07fd0,eth,15,19,0.45,Down,900,1.0,Down,0.539,win,11
0x987134fe04ab98a64c1f16b3d45fb2df27e3fb7e841b96130210acf81f031fee,eth,5,17,0.43,Down,300,1.0,Down,0.5586,win,11
0x2e834fe130fe1f8ee798b86e1cced535945dec0ea7b40b759cae9e88c37db5d5,xrp,5,2,0.35,Down,300,0.0,Up,-0.35,loss,11
0x33db9c29d901d947da8303261621bdf9fbc57ce9583f9d5b59338d93b0e60e03,btc,15,1,0.38,Down,900,1.0,Down,0.6076,win,11
0x1251118fde8f79e12005eacf4c644a43b5d1a891adc2fe009c9d102f43ab5d0c,xrp,5,1,0.41,Down,300,0.0,Up,-0.41,loss,11
0xcd73adb111c46187e7927fc38558532a2bdb115f78c8100e031d58225e8aadf6,eth,5,2,0.45,Up,300,0.0,Down,-0.45,loss,11
0xaa5a3457af44095200a2033022b662dc27f9039f812f2aeea6f5b702fc84da42,btc,5,6,0.43,Up,300,1.0,Up,0.5586,win,11
0x37e40ed16d1d825660ff1d5112f1fe0bf4e89392fa27c0424733f6e20ba66b69,eth,5,4,0.45,Up,300,1.0,Up,0.539,win,11
0x0426834c0abddcee678e5651ec20a5b0d17c3b7563cfe6388dccc7a1e869475c,xrp,15,20,0.45,Down,900,0.0,Up,-0.45,loss,11
0x7fdddbeedafc846fe34f832d92fe436b56ff48ec704f1fcdb663c366346e7b1e,sol,5,6,0.44,Up,300,0.0,Down,-0.44,loss,11
0x599fb55c4ca13b7558a14f0624175263b8ab9ebfeb1f1d73bc5e218fb3ef5611,xrp,5,4,0.45,Up,300,0.0,Down,-0.45,loss,11
0x6a4ff8843fc9d61fe32bb9f49b3feaf42464eb53540592ec3f18fb42611b75c7,eth,15,9,0.45,Down,900,0.0,Up,-0.45,loss,11
0xc7e41ff66290c3eeefe2895c9e2a6bcde5e260dcd23a6f0d84c164f56767a984,btc,15,1,0.45,Down,900,0.0,Up,-0.45,loss,11
0xb0ca961080fbb1699efa0cfad3627fa743eb7b8a6275102d8a9baf2d848efe11,sol,15,3,0.42,Up,900,1.0,Up,0.5684,win,11
0x1d75d5e25bb3a5cdd8fe0b53ef9f66e3483d9e6caa587a67acb9a86a6305288e,btc,5,19,0.43,Down,300,0.0,Up,-0.43,loss,11
0x1b72b47be797d50a162de0476bf1372be7a0e35e405c58198951824a23dffc92,xrp,5,11,0.4,Down,300,0.0,Up,-0.4,loss,11
0xa634abaa198b558de40ec7b640d6c8ea0c0bc3da918bc44d9ac53424d29a5e69,eth,5,16,0.42,Down,300,0.0,Up,-0.42,loss,11
0xd1a28809419ee7839d747423f90c31f08342f61b5980b4f8b9a7bff2bd86a4f7,eth,5,2,0.43,Up,300,0.0,Down,-0.43,loss,11
0xba97158d927de5a0143698f76b05154e4a54a4193fb17230ec7a01c8baa4df78,xrp,5,3,0.43,Up,300,1.0,Up,0.5586,win,11
0xf33c0d775141a5c189a767c5bad59ac540fee1a8628963b31d5ee4e1a582359a,xrp,5,1,0.45,Up,300,0.0,Down,-0.45,loss,12
0x7e7c6d0fcaf65b0d3454bba7462c39fd539d80e6c3baa60641db076fbb28245c,xrp,15,1,0.43,Up,900,0.0,Down,-0.43,loss,12
0x6f447da816b3608e086542bb10c22ea4d985caf51c329e52f4e4c34ac1ef927a,btc,5,6,0.41,Up,300,0.0,Down,-0.41,loss,12
0x9736cecbce61c5c024607e9414f68f0f5be83adf656c02918b0ccc47c2f6b912,btc,15,16,0.45,Up,900,0.0,Down,-0.45,loss,12
0x96e473374e698fc8d06acf5567c052245ffabeab1dcb5ba405c86a65d1a22d44,sol,5,3,0.44,Up,300,0.0,Down,-0.44,loss,12
0x9d82e89c715b71c3f8e5052ddb0b5f5dd3a5f45936d4fa060f9700d951dc8406,sol,15,6,0.45,Up,900,0.0,Down,-0.45,loss,12
0x4f33773eeea819e55869c9391cc399dd173c19d5583eb7589cfdb5277dd475da,btc,5,20,0.45,Up,300,0.0,Down,-0.45,loss,12
0x521261f8610ee2ef394dbcd1fab90d401b27dc3f2a85da9e483af1cf41bf1b09,eth,5,18,0.4,Up,300,0.0,Down,-0.4,loss,12
0x570822dfc5e42b2beffa93cb451af23c5ba1d94bf0178c29ea4c1fa10bc82cb3,sol,5,16,0.45,Up,300,0.0,Down,-0.45,loss,12
0xf136c3e27d4f5160d465fa46d6f3e00feef9a73e89da25fe8a6f482b02325825,xrp,5,16,0.4,Up,300,0.0,Down,-0.4,loss,12
